,sample,T,rho
3616,14.0,25,-0.9
3617,17.0,25,-0.9
3618,21.0,25,-0.9
3619,15.0,25,-0.9
3620,27.0,25,-0.9
3621,18.0,25,-0.9
3622,18.0,25,-0.9
3623,14.0,25,-0.9
3624,23.0,25,-0.9
3625,20.0,25,-0.9
3626,16.0,25,-0.9
3627,12.0,25,-0.9
3628,13.0,25,-0.9
3629,25.0,25,-0.9
3630,20.0,25,-0.9
3631,14.0,25,-0.9
3632,15.0,25,-0.9
3633,11.0,25,-0.9
3634,17.0,25,-0.9
3635,17.0,25,-0.9
3636,19.0,25,-0.9
3637,16.0,25,-0.9
3638,15.0,25,-0.9
3639,20.0,25,-0.9
3640,17.0,25,-0.9
3641,16.0,25,-0.9
3642,14.0,25,-0.9
3643,17.0,25,-0.9
3644,16.0,25,-0.9
3645,19.0,25,-0.9
3646,18.0,25,-0.9
3647,14.0,25,-0.9
3648,15.0,25,-0.9
3649,20.0,25,-0.9
3650,15.0,25,-0.9
3651,21.0,25,-0.9
3652,17.0,25,-0.9
3653,19.0,25,-0.9
3654,17.0,25,-0.9
3655,19.0,25,-0.9
3656,16.0,25,-0.9
3657,25.0,25,-0.9
3658,15.0,25,-0.9
3659,13.0,25,-0.9
3660,13.0,25,-0.9
3661,13.0,25,-0.9
3662,18.0,25,-0.9
3663,20.0,25,-0.9
3664,18.0,25,-0.9
3665,23.0,25,-0.9
3666,17.0,25,-0.9
3667,17.0,25,-0.9
3668,21.0,25,-0.9
3669,19.0,25,-0.9
3670,23.0,25,-0.9
3671,24.0,25,-0.9
3672,24.0,25,-0.9
3673,23.0,25,-0.9
3674,23.0,25,-0.9
3675,20.0,25,-0.9
3676,35.0,25,-0.9
3677,20.0,25,-0.9
3678,22.0,25,-0.9
3679,26.0,25,-0.9
3680,18.0,25,-0.9
3681,20.0,25,-0.9
3682,21.0,25,-0.9
3683,24.0,25,-0.9
3684,22.0,25,-0.9
3685,24.0,25,-0.9
3686,21.0,25,-0.9
3687,35.0,25,-0.9
3688,20.0,25,-0.9
3689,19.0,25,-0.9
3690,23.0,25,-0.9
3691,29.0,25,-0.9
3692,26.0,25,-0.9
3693,21.0,25,-0.9
3694,20.0,25,-0.9
3695,18.0,25,-0.9
3696,19.0,25,-0.9
3697,20.0,25,-0.9
3698,29.0,25,-0.9
3699,19.0,25,-0.9
3700,23.0,25,-0.9
3701,21.0,25,-0.9
3702,23.0,25,-0.9
3703,29.0,25,-0.9
3704,16.0,25,-0.9
3705,21.0,25,-0.9
3706,18.0,25,-0.9
3707,20.0,25,-0.9
3708,17.0,25,-0.9
3709,21.0,25,-0.9
3710,33.0,25,-0.9
3711,21.0,25,-0.9
3712,20.0,25,-0.9
3713,18.0,25,-0.9
3714,15.0,25,-0.9
3715,22.0,25,-0.9
3716,15.0,25,-0.9
3717,12.0,25,-0.9
3718,15.0,25,-0.9
3719,17.0,25,-0.9
3720,16.0,25,-0.9
3721,13.0,25,-0.9
3722,15.0,25,-0.9
3723,14.0,25,-0.9
3724,18.0,25,-0.9
3725,15.0,25,-0.9
3726,31.0,25,-0.9
3727,13.0,25,-0.9
3728,15.0,25,-0.9
3729,11.0,25,-0.9
3730,15.0,25,-0.9
3731,15.0,25,-0.9
3732,19.0,25,-0.9
3733,22.0,25,-0.9
3734,17.0,25,-0.9
3735,12.0,25,-0.9
3736,17.0,25,-0.9
3737,16.0,25,-0.9
3738,22.0,25,-0.9
3739,17.0,25,-0.9
3740,17.0,25,-0.9
3741,17.0,25,-0.9
3742,15.0,25,-0.9
3743,16.0,25,-0.9
3744,15.0,25,-0.9
3745,22.0,25,-0.9
3746,21.0,25,-0.9
3747,14.0,25,-0.9
3748,12.0,25,-0.9
3749,16.0,25,-0.9
3750,18.0,25,-0.9
3751,18.0,25,-0.9
3752,23.0,25,-0.9
3753,18.0,25,-0.9
3754,17.0,25,-0.9
3755,16.0,25,-0.9
3756,18.0,25,-0.9
3757,16.0,25,-0.9
3758,17.0,25,-0.9
3759,17.0,25,-0.9
3760,17.0,25,-0.9
3761,25.0,25,-0.9
3762,17.0,25,-0.9
3763,27.0,25,-0.9
3764,12.0,25,-0.9
3765,14.0,25,-0.9
3766,14.0,25,-0.9
3767,18.0,25,-0.9
3768,13.0,25,-0.9
3769,18.0,25,-0.9
3770,16.0,25,-0.9
3771,24.0,25,-0.9
3772,18.0,25,-0.9
3773,17.0,25,-0.9
3774,15.0,25,-0.9
3775,30.0,25,-0.9
3776,12.0,25,-0.9
3777,14.0,25,-0.9
3778,24.0,25,-0.9
3779,20.0,25,-0.9
3780,20.0,25,-0.9
3781,19.0,25,-0.9
3782,15.0,25,-0.9
3783,22.0,25,-0.9
3784,15.0,25,-0.9
3785,20.0,25,-0.9
3786,12.0,25,-0.9
3787,12.0,25,-0.9
3788,20.0,25,-0.9
3789,18.0,25,-0.9
3790,20.0,25,-0.9
3791,20.0,25,-0.9
3792,13.0,25,-0.9
3793,15.0,25,-0.9
3794,15.0,25,-0.9
3795,18.0,25,-0.9
3796,19.0,25,-0.9
3797,14.0,25,-0.9
3798,15.0,25,-0.9
3799,12.0,25,-0.9
3800,14.0,25,-0.9
3801,15.0,25,-0.9
3802,33.0,25,-0.9
3803,12.0,25,-0.9
3804,29.0,25,-0.9
3805,17.0,25,-0.9
3806,18.0,25,-0.9
3807,12.0,25,-0.9
3808,23.0,25,-0.9
3809,12.0,25,-0.9
3810,19.0,25,-0.9
3811,12.0,25,-0.9
3812,18.0,25,-0.9
3813,18.0,25,-0.9
3814,17.0,25,-0.9
3815,21.0,25,-0.9
3816,22.0,25,-0.9
3817,18.0,25,-0.9
3818,17.0,25,-0.9
3819,19.0,25,-0.9
3820,21.0,25,-0.9
3821,18.0,25,-0.9
3822,30.0,25,-0.9
3823,19.0,25,-0.9
3824,23.0,25,-0.9
3825,27.0,25,-0.9
3826,20.0,25,-0.9
3827,23.0,25,-0.9
3828,22.0,25,-0.9
3829,30.0,25,-0.9
3830,25.0,25,-0.9
3831,19.0,25,-0.9
3832,41.0,25,-0.9
3833,18.0,25,-0.9
3834,21.0,25,-0.9
3835,17.0,25,-0.9
3836,23.0,25,-0.9
3837,27.0,25,-0.9
3838,17.0,25,-0.9
3839,37.0,25,-0.9
3840,22.0,25,-0.9
3841,17.0,25,-0.9
3842,24.0,25,-0.9
3843,17.0,25,-0.9
3844,26.0,25,-0.9
3845,18.0,25,-0.9
3846,26.0,25,-0.9
3847,18.0,25,-0.9
3848,21.0,25,-0.9
3849,28.0,25,-0.9
3850,18.0,25,-0.9
3851,19.0,25,-0.9
3852,16.0,25,-0.9
3853,28.0,25,-0.9
3854,22.0,25,-0.9
3855,21.0,25,-0.9
3856,15.0,25,-0.9
3857,20.0,25,-0.9
3858,16.0,25,-0.9
3859,21.0,25,-0.9
3860,22.0,25,-0.9
3861,14.0,25,-0.9
3862,16.0,25,-0.9
3863,21.0,25,-0.9
3864,14.0,25,-0.9
3865,14.0,25,-0.9
3866,52.0,25,-0.9
3867,18.0,25,-0.9
3868,15.0,25,-0.9
3869,16.0,25,-0.9
3870,17.0,25,-0.9
3871,20.0,25,-0.9
3872,31.0,25,-0.9
3873,25.0,25,-0.9
3874,26.0,25,-0.9
3875,22.0,25,-0.9
3876,21.0,25,-0.9
3877,19.0,25,-0.9
3878,26.0,25,-0.9
3879,13.0,25,-0.9
3880,23.0,25,-0.9
3881,22.0,25,-0.9
3882,25.0,25,-0.9
3883,16.0,25,-0.9
3884,18.0,25,-0.9
3885,20.0,25,-0.9
3886,20.0,25,-0.9
3887,17.0,25,-0.9
3888,17.0,25,-0.9
3889,20.0,25,-0.9
3890,21.0,25,-0.9
3891,12.0,25,-0.9
3892,24.0,25,-0.9
3893,24.0,25,-0.9
3894,18.0,25,-0.9
3895,18.0,25,-0.9
3896,26.0,25,-0.9
3897,14.0,25,-0.9
3898,11.0,25,-0.9
3899,13.0,25,-0.9
3900,24.0,25,-0.9
3901,12.0,25,-0.9
3902,16.0,25,-0.9
3903,19.0,25,-0.9
3904,18.0,25,-0.9
3905,18.0,25,-0.9
3906,13.0,25,-0.9
3907,14.0,25,-0.9
3908,16.0,25,-0.9
3909,13.0,25,-0.9
3910,18.0,25,-0.9
3911,25.0,25,-0.9
3912,28.0,25,-0.9
3913,15.0,25,-0.9
3914,19.0,25,-0.9
3915,17.0,25,-0.9
3916,13.0,25,-0.9
3917,24.0,25,-0.9
3918,18.0,25,-0.9
3919,17.0,25,-0.9
3920,29.0,25,-0.9
3921,16.0,25,-0.9
3922,17.0,25,-0.9
3923,12.0,25,-0.9
3924,22.0,25,-0.9
3925,14.0,25,-0.9
3926,11.0,25,-0.9
3927,19.0,25,-0.9
3928,16.0,25,-0.9
3929,21.0,25,-0.9
3930,24.0,25,-0.9
3931,10.0,25,-0.9
3932,12.0,25,-0.9
3933,17.0,25,-0.9
3934,17.0,25,-0.9
3935,19.0,25,-0.9
3936,24.0,25,-0.9
3937,15.0,25,-0.9
3938,15.0,25,-0.9
3939,19.0,25,-0.9
3940,13.0,25,-0.9
3941,16.0,25,-0.9
3942,13.0,25,-0.9
3943,14.0,25,-0.9
3944,18.0,25,-0.9
3945,12.0,25,-0.9
3946,12.0,25,-0.9
3947,17.0,25,-0.9
3948,17.0,25,-0.9
3949,17.0,25,-0.9
3950,15.0,25,-0.9
3951,14.0,25,-0.9
3952,17.0,25,-0.9
3953,15.0,25,-0.9
3954,16.0,25,-0.9
3955,12.0,25,-0.9
3956,14.0,25,-0.9
3957,13.0,25,-0.9
3958,12.0,25,-0.9
3959,33.0,25,-0.9
3960,15.0,25,-0.9
3961,24.0,25,-0.9
3962,24.0,25,-0.9
3963,14.0,25,-0.9
3964,12.0,25,-0.9
3965,12.0,25,-0.9
3966,20.0,25,-0.9
3967,19.0,25,-0.9
3968,13.0,25,-0.9
3969,16.0,25,-0.9
3970,22.0,25,-0.9
3971,21.0,25,-0.9
3972,14.0,25,-0.9
3973,14.0,25,-0.9
3974,35.0,25,-0.9
3975,17.0,25,-0.9
3976,30.0,25,-0.9
3977,14.0,25,-0.9
3978,17.0,25,-0.9
3979,24.0,25,-0.9
3980,22.0,25,-0.9
3981,12.0,25,-0.9
3982,19.0,25,-0.9
3983,22.0,25,-0.9
3984,13.0,25,-0.9
3985,21.0,25,-0.9
3986,15.0,25,-0.9
3987,26.0,25,-0.9
3988,13.0,25,-0.9
3989,24.0,25,-0.9
3990,20.0,25,-0.9
3991,18.0,25,-0.9
3992,21.0,25,-0.9
3993,25.0,25,-0.9
3994,25.0,25,-0.9
3995,37.0,25,-0.9
3996,27.0,25,-0.9
3997,18.0,25,-0.9
3998,22.0,25,-0.9
3999,16.0,25,-0.9
4000,18.0,25,-0.9
4001,29.0,25,-0.9
4002,18.0,25,-0.9
4003,16.0,25,-0.9
4004,22.0,25,-0.9
4005,32.0,25,-0.9
4006,22.0,25,-0.9
4007,16.0,25,-0.9
4008,25.0,25,-0.9
4009,13.0,25,-0.9
4010,24.0,25,-0.9
4011,15.0,25,-0.9
4012,12.0,25,-0.9
4013,28.0,25,-0.9
4014,27.0,25,-0.9
4015,13.0,25,-0.9
4016,20.0,25,-0.9
4017,15.0,25,-0.9
4018,22.0,25,-0.9
4019,16.0,25,-0.9
4020,19.0,25,-0.9
4021,21.0,25,-0.9
4022,13.0,25,-0.9
4023,17.0,25,-0.9
4024,23.0,25,-0.9
4025,26.0,25,-0.9
4026,28.0,25,-0.9
4027,18.0,25,-0.9
4028,16.0,25,0.0
4029,16.0,25,0.0
4030,21.0,25,0.0
4031,15.0,25,0.0
4032,20.0,25,0.0
4033,20.0,25,0.0
4034,15.0,25,0.0
4035,15.0,25,0.0
4036,15.0,25,0.0
4037,16.0,25,0.0
4038,20.0,25,0.0
4039,16.0,25,0.0
4040,14.0,25,0.0
4041,14.0,25,0.0
4042,26.0,25,0.0
4043,14.0,25,0.0
4044,19.0,25,0.0
4045,14.0,25,0.0
4046,15.0,25,0.0
4047,12.0,25,0.0
4048,19.0,25,0.0
4049,19.0,25,0.0
4050,25.0,25,0.0
4051,20.0,25,0.0
4052,21.0,25,0.0
4053,20.0,25,0.0
4054,21.0,25,0.0
4055,34.0,25,0.0
4056,20.0,25,0.0
4057,20.0,25,0.0
4058,22.0,25,0.0
4059,33.0,25,0.0
4060,16.0,25,0.0
4061,35.0,25,0.0
4062,17.0,25,0.0
4063,23.0,25,0.0
4064,12.0,25,0.0
4065,20.0,25,0.0
4066,23.0,25,0.0
4067,20.0,25,0.0
4068,12.0,25,0.0
4069,17.0,25,0.0
4070,17.0,25,0.0
4071,23.0,25,0.0
4072,32.0,25,0.0
4073,21.0,25,0.0
4074,11.0,25,0.0
4075,19.0,25,0.0
4076,29.0,25,0.0
4077,27.0,25,0.0
4078,17.0,25,0.0
4079,30.0,25,0.0
4080,12.0,25,0.0
4081,19.0,25,0.0
4082,11.0,25,0.0
4083,11.0,25,0.0
4084,26.0,25,0.0
4085,28.0,25,0.0
4086,19.0,25,0.0
4087,22.0,25,0.0
4088,17.0,25,0.0
4089,29.0,25,0.0
4090,20.0,25,0.0
4091,18.0,25,0.0
4092,17.0,25,0.0
4093,20.0,25,0.0
4094,20.0,25,0.0
4095,19.0,25,0.0
4096,8.0,25,0.0
4097,43.0,25,0.0
4098,14.0,25,0.0
4099,16.0,25,0.0
4100,18.0,25,0.0
4101,13.0,25,0.0
4102,25.0,25,0.0
4103,22.0,25,0.0
4104,21.0,25,0.0
4105,19.0,25,0.0
4106,18.0,25,0.0
4107,19.0,25,0.0
4108,18.0,25,0.0
4109,15.0,25,0.0
4110,16.0,25,0.0
4111,23.0,25,0.0
4112,29.0,25,0.0
4113,19.0,25,0.0
4114,16.0,25,0.0
4115,25.0,25,0.0
4116,12.0,25,0.0
4117,13.0,25,0.0
4118,22.0,25,0.0
4119,36.0,25,0.0
4120,22.0,25,0.0
4121,17.0,25,0.0
4122,19.0,25,0.0
4123,19.0,25,0.0
4124,18.0,25,0.0
4125,31.0,25,0.0
4126,20.0,25,0.0
4127,17.0,25,0.0
4128,16.0,25,0.0
4129,17.0,25,0.0
4130,13.0,25,0.0
4131,15.0,25,0.0
4132,16.0,25,0.0
4133,20.0,25,0.0
4134,25.0,25,0.0
4135,16.0,25,0.0
4136,22.0,25,0.0
4137,15.0,25,0.0
4138,21.0,25,0.0
4139,17.0,25,0.0
4140,17.0,25,0.0
4141,13.0,25,0.0
4142,14.0,25,0.0
4143,24.0,25,0.0
4144,15.0,25,0.0
4145,21.0,25,0.0
4146,18.0,25,0.0
4147,13.0,25,0.0
4148,24.0,25,0.0
4149,17.0,25,0.0
4150,22.0,25,0.0
4151,35.0,25,0.0
4152,28.0,25,0.0
4153,15.0,25,0.0
4154,22.0,25,0.0
4155,22.0,25,0.0
4156,15.0,25,0.0
4157,15.0,25,0.0
4158,19.0,25,0.0
4159,35.0,25,0.0
4160,25.0,25,0.0
4161,30.0,25,0.0
4162,15.0,25,0.0
4163,16.0,25,0.0
4164,16.0,25,0.0
4165,17.0,25,0.0
4166,29.0,25,0.0
4167,32.0,25,0.0
4168,18.0,25,0.0
4169,18.0,25,0.0
4170,28.0,25,0.0
4171,14.0,25,0.0
4172,13.0,25,0.0
4173,16.0,25,0.0
4174,20.0,25,0.0
4175,21.0,25,0.0
4176,23.0,25,0.0
4177,15.0,25,0.0
4178,22.0,25,0.0
4179,26.0,25,0.0
4180,14.0,25,0.0
4181,19.0,25,0.0
4182,14.0,25,0.0
4183,16.0,25,0.0
4184,18.0,25,0.0
4185,13.0,25,0.0
4186,23.0,25,0.0
4187,26.0,25,0.0
4188,23.0,25,0.0
4189,20.0,25,0.0
4190,15.0,25,0.0
4191,22.0,25,0.0
4192,19.0,25,0.0
4193,19.0,25,0.0
4194,22.0,25,0.0
4195,18.0,25,0.0
4196,19.0,25,0.0
4197,20.0,25,0.0
4198,19.0,25,0.0
4199,15.0,25,0.0
4200,18.0,25,0.0
4201,13.0,25,0.0
4202,12.0,25,0.0
4203,32.0,25,0.0
4204,18.0,25,0.0
4205,21.0,25,0.0
4206,15.0,25,0.0
4207,34.0,25,0.0
4208,23.0,25,0.0
4209,15.0,25,0.0
4210,15.0,25,0.0
4211,15.0,25,0.0
4212,31.0,25,0.0
4213,12.0,25,0.0
4214,12.0,25,0.0
4215,15.0,25,0.0
4216,11.0,25,0.0
4217,15.0,25,0.0
4218,12.0,25,0.0
4219,26.0,25,0.0
4220,20.0,25,0.0
4221,30.0,25,0.0
4222,19.0,25,0.0
4223,23.0,25,0.0
4224,19.0,25,0.0
4225,14.0,25,0.0
4226,19.0,25,0.0
4227,24.0,25,0.0
4228,26.0,25,0.0
4229,24.0,25,0.0
4230,21.0,25,0.0
4231,15.0,25,0.0
4232,28.0,25,0.0
4233,32.0,25,0.0
4234,17.0,25,0.0
4235,42.0,25,0.0
4236,20.0,25,0.0
4237,13.0,25,0.0
4238,19.0,25,0.0
4239,13.0,25,0.0
4240,15.0,25,0.0
4241,13.0,25,0.0
4242,14.0,25,0.0
4243,13.0,25,0.0
4244,24.0,25,0.0
4245,15.0,25,0.0
4246,15.0,25,0.0
4247,15.0,25,0.0
4248,15.0,25,0.0
4249,18.0,25,0.0
4250,19.0,25,0.0
4251,14.0,25,0.0
4252,20.0,25,0.0
4253,15.0,25,0.0
4254,15.0,25,0.0
4255,21.0,25,0.0
4256,15.0,25,0.0
4257,21.0,25,0.0
4258,20.0,25,0.0
4259,13.0,25,0.0
4260,20.0,25,0.0
4261,16.0,25,0.0
4262,16.0,25,0.0
4263,19.0,25,0.0
4264,37.0,25,0.0
4265,18.0,25,0.0
4266,21.0,25,0.0
4267,30.0,25,0.0
4268,17.0,25,0.0
4269,25.0,25,0.0
4270,22.0,25,0.0
4271,24.0,25,0.0
4272,27.0,25,0.0
4273,15.0,25,0.0
4274,17.0,25,0.0
4275,11.0,25,0.0
4276,13.0,25,0.0
4277,16.0,25,0.0
4278,24.0,25,0.0
4279,18.0,25,0.0
4280,20.0,25,0.0
4281,13.0,25,0.0
4282,23.0,25,0.0
4283,20.0,25,0.0
4284,17.0,25,0.0
4285,22.0,25,0.0
4286,32.0,25,0.0
4287,14.0,25,0.0
4288,19.0,25,0.0
4289,25.0,25,0.0
4290,16.0,25,0.0
4291,13.0,25,0.0
4292,21.0,25,0.0
4293,29.0,25,0.0
4294,19.0,25,0.0
4295,27.0,25,0.0
4296,20.0,25,0.0
4297,18.0,25,0.0
4298,21.0,25,0.0
4299,28.0,25,0.0
4300,23.0,25,0.0
4301,25.0,25,0.0
4302,29.0,25,0.0
4303,20.0,25,0.0
4304,17.0,25,0.0
4305,15.0,25,0.0
4306,23.0,25,0.0
4307,14.0,25,0.0
4308,14.0,25,0.0
4309,13.0,25,0.0
4310,22.0,25,0.0
4311,27.0,25,0.0
4312,18.0,25,0.0
4313,17.0,25,0.0
4314,29.0,25,0.0
4315,22.0,25,0.0
4316,15.0,25,0.0
4317,19.0,25,0.0
4318,26.0,25,0.0
4319,17.0,25,0.0
4320,14.0,25,0.0
4321,14.0,25,0.0
4322,17.0,25,0.0
4323,14.0,25,0.0
4324,22.0,25,0.0
4325,15.0,25,0.0
4326,16.0,25,0.0
4327,22.0,25,0.0
4328,23.0,25,0.0
4329,19.0,25,0.0
4330,35.0,25,0.0
4331,18.0,25,0.0
4332,15.0,25,0.0
4333,19.0,25,0.0
4334,14.0,25,0.0
4335,25.0,25,0.0
4336,19.0,25,0.0
4337,18.0,25,0.0
4338,18.0,25,0.0
4339,22.0,25,0.0
4340,23.0,25,0.0
4341,16.0,25,0.0
4342,19.0,25,0.0
4343,14.0,25,0.0
4344,23.0,25,0.0
4345,22.0,25,0.0
4346,19.0,25,0.0
4347,19.0,25,0.0
4348,14.0,25,0.0
4349,19.0,25,0.0
4350,20.0,25,0.0
4351,22.0,25,0.0
4352,17.0,25,0.0
4353,14.0,25,0.0
4354,15.0,25,0.0
4355,18.0,25,0.0
4356,16.0,25,0.0
4357,20.0,25,0.0
4358,13.0,25,0.0
4359,15.0,25,0.0
4360,17.0,25,0.0
4361,14.0,25,0.0
4362,18.0,25,0.0
4363,14.0,25,0.0
4364,17.0,25,0.0
4365,14.0,25,0.0
4366,24.0,25,0.0
4367,22.0,25,0.0
4368,22.0,25,0.0
4369,25.0,25,0.0
4370,18.0,25,0.0
4371,32.0,25,0.0
4372,36.0,25,0.0
4373,19.0,25,0.0
4374,21.0,25,0.0
4375,30.0,25,0.0
4376,22.0,25,0.0
4377,23.0,25,0.0
4378,17.0,25,0.0
4379,23.0,25,0.0
4380,18.0,25,0.0
4381,15.0,25,0.0
4382,15.0,25,0.0
4383,15.0,25,0.0
4384,20.0,25,0.0
4385,13.0,25,0.0
4386,18.0,25,0.0
4387,22.0,25,0.0
4388,21.0,25,0.0
4389,12.0,25,0.0
4390,21.0,25,0.0
4391,22.0,25,0.0
4392,12.0,25,0.0
4393,14.0,25,0.0
4394,17.0,25,0.0
4395,29.0,25,0.0
4396,23.0,25,0.0
4397,17.0,25,0.0
4398,12.0,25,0.0
4399,14.0,25,0.0
4400,48.0,25,0.0
4401,20.0,25,0.0
4402,30.0,25,0.0
4403,30.0,25,0.0
4404,20.0,25,0.0
4405,23.0,25,0.0
4406,18.0,25,0.0
4407,24.0,25,0.0
4408,17.0,25,0.0
4409,18.0,25,0.0
4410,18.0,25,0.0
4411,14.0,25,0.0
4412,16.0,25,0.0
4413,24.0,25,0.0
4414,18.0,25,0.0
4415,13.0,25,0.0
4416,24.0,25,0.0
4417,21.0,25,0.0
4418,28.0,25,0.0
4419,14.0,25,0.0
4420,23.0,25,0.0
4421,18.0,25,0.0
4422,15.0,25,0.0
4423,16.0,25,0.0
4424,16.0,25,0.0
4425,16.0,25,0.0
4426,28.0,25,0.0
4427,14.0,25,0.0
4428,17.0,25,0.0
4429,22.0,25,0.0
4430,17.0,25,0.0
4431,17.0,25,0.0
4432,14.0,25,0.0
4433,24.0,25,0.0
4434,27.0,25,0.0
4435,22.0,25,0.0
4436,18.0,25,0.0
4437,28.0,25,0.0
4438,33.0,25,0.0
4439,19.0,25,0.0
4440,19.0,25,0.0
4441,28.0,25,0.0
4442,21.0,25,0.0
4443,19.0,25,0.0
4444,18.0,25,0.0
4445,14.0,25,0.0
4446,13.0,25,0.0
4447,14.0,25,0.0
4448,14.0,25,0.0
4449,19.0,25,0.0
4450,16.0,25,0.0
4451,13.0,25,0.0
4452,17.0,25,0.0
4453,14.0,25,0.0
4454,21.0,25,0.0
4455,16.0,25,0.0
4456,14.0,25,0.0
4457,11.0,25,0.0
4458,16.0,25,0.0
4459,14.0,25,0.0
4460,15.0,25,0.0
4461,16.0,25,0.0
4462,16.0,25,0.0
4463,24.0,25,0.0
4464,23.0,25,0.0
4465,17.0,25,0.0
4466,19.0,25,0.0
4467,14.0,25,0.0
4468,12.0,25,0.0
4469,15.0,25,0.0
4470,18.0,25,0.0
4471,31.0,25,0.0
4472,19.0,25,0.0
4473,28.0,25,0.0
4474,16.0,25,0.0
4475,29.0,25,0.0
4476,28.0,25,0.0
4477,17.0,25,0.0
4478,21.0,25,0.0
4479,20.0,25,0.0
4480,20.0,25,0.0
4481,24.0,25,0.0
4482,22.0,25,0.0
4483,22.0,25,0.0
4484,26.0,25,0.0
4485,15.0,25,0.0
4486,16.0,25,0.0
4487,17.0,25,0.0
4488,14.0,25,0.0
4489,17.0,25,0.0
4490,13.0,25,0.0
4491,15.0,25,0.0
4492,16.0,25,0.0
4493,20.0,25,0.0
4494,15.0,25,0.0
4495,13.0,25,0.0
4496,14.0,25,0.0
4497,16.0,25,0.0
4498,13.0,25,0.0
4499,21.0,25,0.0
4500,15.0,25,0.0
4501,20.0,25,0.0
4502,16.0,25,0.0
4503,16.0,25,0.0
4504,17.0,25,0.0
4505,14.0,25,0.0
4506,20.0,25,0.0
4507,18.0,25,0.0
4508,15.0,25,0.0
4509,18.0,25,0.0
4510,20.0,25,0.0
4511,33.0,25,0.0
4512,18.0,25,0.0
4513,33.0,25,0.0
4514,19.0,25,0.0
4515,25.0,25,0.0
4516,20.0,25,0.0
4517,19.0,25,0.0
4518,16.0,25,0.0
4519,15.0,25,0.0
4520,22.0,25,0.0
4521,22.0,25,0.0
4522,19.0,25,0.0
4523,12.0,25,0.0
4524,14.0,25,0.0
4525,20.0,25,0.0
4526,15.0,25,0.0
4527,31.0,25,0.0
4528,20.0,25,0.0
4529,16.0,25,0.0
4530,18.0,25,0.0
4531,25.0,25,0.0
4532,14.0,25,0.0
4533,19.0,25,0.0
4534,26.0,25,0.0
4535,17.0,25,0.0
4536,18.0,25,0.0
4537,23.0,25,0.0
4538,15.0,25,0.0
4539,14.0,25,0.0
4540,11.0,25,0.0
4541,29.0,25,0.0
4542,24.0,25,0.0
4543,39.0,25,0.0
4544,19.0,25,0.0
4545,28.0,25,0.0
4546,27.0,25,0.0
4547,21.0,25,0.0
4548,25.0,25,0.0
4549,16.0,25,0.0
4550,24.0,25,0.0
4551,14.0,25,0.0
4552,21.0,25,0.0
4553,22.0,25,0.0
4554,15.0,25,0.0
4555,15.0,25,0.0
4556,13.0,25,0.0
4557,22.0,25,0.0
4558,21.0,25,0.0
4559,19.0,25,0.0
4560,13.0,25,0.0
4561,17.0,25,0.0
4562,19.0,25,0.0
4563,14.0,25,0.0
4564,16.0,25,0.0
4565,17.0,25,0.0
4566,14.0,25,0.0
4567,13.0,25,0.0
4568,16.0,25,0.0
4569,13.0,25,0.0
4570,16.0,25,0.0
4571,12.0,25,0.0
4572,27.0,25,0.0
4573,15.0,25,0.0
4574,24.0,25,0.0
4575,22.0,25,0.0
4576,16.0,25,0.0
4577,15.0,25,0.0
4578,13.0,25,0.0
4579,18.0,25,0.0
4580,24.0,25,0.0
4581,25.0,25,0.0
4582,18.0,25,0.0
4583,17.0,25,0.0
4584,17.0,25,0.0
4585,22.0,25,0.0
4586,16.0,25,0.0
4587,18.0,25,0.0
4588,19.0,25,0.0
4589,18.0,25,0.0
4590,23.0,25,0.0
4591,21.0,25,0.0
4592,15.0,25,0.0
4593,16.0,25,0.0
4594,17.0,25,0.0
4595,15.0,25,0.0
4596,28.0,25,0.0
4597,12.0,25,0.0
4598,14.0,25,0.0
4599,20.0,25,0.0
4600,18.0,25,0.0
4601,21.0,25,0.0
4602,13.0,25,0.0
4603,27.0,25,0.0
4604,13.0,25,0.0
4605,23.0,25,0.0
4606,13.0,25,0.0
4607,16.0,25,0.0
4608,18.0,25,0.0
4609,25.0,25,0.0
4610,17.0,25,0.0
4611,14.0,25,0.0
4612,16.0,25,0.0
4613,20.0,25,0.0
4614,14.0,25,0.0
4615,17.0,25,0.0
4616,14.0,25,0.0
4617,16.0,25,0.0
4618,16.0,25,0.0
4619,13.0,25,0.0
4620,22.0,25,0.0
4621,14.0,25,0.0
4622,21.0,25,0.0
4623,18.0,25,0.0
4624,16.0,25,0.0
4625,20.0,25,0.0
4626,17.0,25,0.0
4627,31.0,25,0.0
4628,32.0,25,0.0
4629,31.0,25,0.0
4630,24.0,25,0.0
4631,24.0,25,0.0
4632,16.0,25,0.0
4633,15.0,25,0.0
4634,13.0,25,0.0
4635,17.0,25,0.0
4636,23.0,25,0.0
4637,16.0,25,0.0
4638,16.0,25,0.0
4639,14.0,25,0.0
4640,27.0,25,0.0
4641,15.0,25,0.0
4642,14.0,25,0.0
4643,14.0,25,0.0
4644,13.0,25,0.0
4645,22.0,25,0.0
4646,19.0,25,0.0
4647,15.0,25,0.0
4648,16.0,25,0.0
4649,18.0,25,0.0
4650,12.0,25,0.0
4651,15.0,25,0.0
4652,27.0,25,0.0
4653,16.0,25,0.0
4654,14.0,25,0.0
4655,23.0,25,0.0
4656,20.0,25,0.0
4657,13.0,25,0.0
4658,22.0,25,0.0
4659,22.0,25,0.0
